accession	tissues	assay_name
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Kidney_Gel_Elite_55
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_CD8Tcells_bRP_Elite_77
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Fetal_Testis_bRP_Elite_26
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Liver_Gel_Elite_83
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Fetal_Gut_bRP_Elite_18
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Gallbladder_bRP_Elite_53
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Ovary_Gel_Elite_58
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Lung_Gel_Elite_56
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Monocytes_Gel_Velos_32
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Fetal_Placenta_bRP_Elite_79
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Kidney_bRP_Velos_8
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Lung_bRP_Velos_12
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Adrenalgland_Gel_Elite_49
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_CD4Tcells_Gel_Velos_30
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Heart_bRP_Velos_6
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Fetal_Brain_bRP_Elite_15
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Liver_bRP_Elite_82
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_NKcells_Gel_Elite_78
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Colon_Gel_Elite_51
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_CD8Tcells_Gel_Velos_45
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Platelets_bRP_Velos_35
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Fetal_Liver_Gel_Velos_24
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Prostate_bRP_Elite_61
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Urinarybladder_Gel_Elite_40
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Testis_Gel_Elite_69
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Kidney_Gel_Velos_9
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Bcells_bRP_Elite_75
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Fetal_Gut_bRP_Elite_17
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Platelets_Gel_Velos_36
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Fetal_Liver_bRP_Elite_23
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Colon_bRP_Elite_50
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Ovary_bRP_Elite_57
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Esophagus_bRP_Velos_3
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Adrenalgland_Gel_Velos_2
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_NKcells_bRP_Velos_46
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Heart_Gel_Elite_54
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Rectum_bRP_Elite_84
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Esophagus_bRP_Elite_37
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Retina_Gel_Elite_65
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Fetal_Gut_Gel_Velos_72
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Fetal_Liver_bRP_Elite_22
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Pancreas_Gel_Elite_60
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Esophagus_Gel_Velos_4
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_NKcells_bRP_Elite_34
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Monocytes_bRP_Velos_31
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_NKcells_Gel_Velos_47
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Fetal_Brain_Gel_Velos_16
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Lung_Gel_Velos_13
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Liver_bRP_Velos_10
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Monocytes_bRP_Elite_33
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Spinalcord_bRP_Elite_66
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Retina_Gel_Velos_5
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Frontalcortex_bRP_Elite_85
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Heart_bRP_Elite_39
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_Liver_Gel_Velos_11
PXD000561	['prostate gland', 'gut', 'testis', 'helper T-lymphocyte', 'kidney', 'retina', 'pancreas', 'adrenal gland', 'spinal cord', 'natural killer cell', 'cytotoxic T-lymphocyte', 'liver', 'urinary bladder', 'gall bladder', 'brain', 'heart', 'lung', 'ovary', 'blood platelet', 'frontal lobe', 'B-lymphocyte', 'colon', 'placenta', 'monocyte', 'rectum', 'esophagus']	Adult_CD8Tcells_Gel_Elite_44
PXD013616	['whole body']	8
PXD013616	['whole body']	fr3_3
PXD013616	['whole body']	9
PXD013616	['whole body']	1
PXD013616	['whole body']	3
PXD013616	['whole body']	fr3_4
PXD013616	['whole body']	10
PXD013616	['whole body']	2
PXD013616	['whole body']	5
PXD013616	['whole body']	7
PXD013616	['whole body']	4
PXD013616	['whole body']	6
PXD017023	['kidney', 'embryo']	TrypN
PXD017023	['kidney', 'embryo']	Trypsin
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_4
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_14
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_8
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_11
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_6
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_1
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_5
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_9
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_7
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_12
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_10
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_2
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_13
PXD017976	['blood platelet']	20180807_Q1_AWH_ColID_654_ProjID_1327_RolfesBonn_sample_3
PXD005093	['cell culture']	140820-gao-120-0-01
PXD005093	['cell culture']	140820-gao-5-100-02
PXD005093	['cell culture']	140904-gao-5-FT2-01
PXD005093	['cell culture']	140904-gao-60-50-01
PXD005093	['cell culture']	140820-gao-1-500-02
PXD005093	['cell culture']	140819-gao-1-50-02
PXD005093	['cell culture']	140904-gao-5-FT1-01
PXD005093	['cell culture']	140819-gao-1-0-02
PXD005093	['cell culture']	140904-gao-5-100-01
PXD005093	['cell culture']	140904-gao-10-100-02
PXD005093	['cell culture']	140904-gao-1-FT1-01
PXD005093	['cell culture']	140607-T1-01
PXD005093	['cell culture']	140402-T5-01
PXD005093	['cell culture']	140904-gao-1-100-02
PXD005093	['cell culture']	140904-gao-120-500-02
PXD005093	['cell culture']	140820-gao-30-500-02
PXD005093	['cell culture']	140402-T30-01
PXD005093	['cell culture']	140904-gao-60-500-01
PXD005093	['cell culture']	140820-gao-10-100-02
PXD005093	['cell culture']	140820-gao-30-0-02
PXD005093	['cell culture']	140904-gao-30-50-02
PXD005093	['cell culture']	140904-gao-120-100-01
PXD005093	['cell culture']	140820-gao-30-500-01
PXD005093	['cell culture']	140904-gao-5-50-02
PXD005093	['cell culture']	140820-gao-10-0-01
PXD005093	['cell culture']	140820-gao-60-0-01
PXD005093	['cell culture']	140607-T60-02
PXD005093	['cell culture']	140904-gao-120-0-02
PXD005093	['cell culture']	140904-gao-5-20-01
PXD005093	['cell culture']	140402-T5-02
